track,artist,danceability,energy,valence,tempo,previously_heard,liked
Cry Pretty,Carrie Underwood,0.374,0.742,0.21,139.953,Haven't Heard,Like
I Don't Dance,Lee Brice,0.5870000000000001,0.5589999999999999,0.19,92.036,Haven't Heard,Like
Lose It,Quavo Featuring Lil Baby,0.9620000000000001,0.573,0.728,125.035,Haven't Heard,Dislike
I Feel It Coming,The Weeknd Featuring Daft Punk,0.773,0.8190000000000001,0.585,92.99,Heard,Like
Panda,Desiigner,0.685,0.731,0.266,145.245,Haven't Heard,Like
Story Of My Life,One Direction,0.6,0.6629999999999999,0.28600000000000003,121.07,Haven't Heard,Dislike
Ella Quiere Beber,Anuel AA & Romeo Santos,0.75,0.665,0.6970000000000001,95.23899999999999,Haven't Heard,Like
Hell On The Heart,Eric Church,0.637,0.89,0.9279999999999999,123.00200000000001,Heard,Dislike
Mr. Know It All,Kelly Clarkson,0.6759999999999999,0.807,0.44299999999999995,95.956,Heard,Like
I Know Somebody,LOCASH,0.505,0.903,0.491,88.986,Haven't Heard,Dislike
Radioactive,Kings Of Leon,0.408,0.925,0.361,126.405,Heard,Like
Firestone,Kygo Featuring Conrad,0.486,0.652,0.391,113.055,Haven't Heard,Dislike
Greatest Love Story,LANCO,0.6709999999999999,0.617,0.62,147.986,Haven't Heard,Dislike
The Long Way,Brett Eldredge,0.488,0.637,0.23,88.865,Haven't Heard,Dislike
Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,0.8390000000000001,0.81,0.8140000000000001,129.014,Haven't Heard,Dislike
Perfect,One Direction,0.647,0.823,0.396,99.93299999999999,Haven't Heard,Dislike
Kings And Queens,Thirty Seconds To Mars,0.293,0.816,0.14800000000000002,164.982,Heard,Dislike
Fall,Eminem,0.83,0.546,0.535,182.97299999999998,Haven't Heard,Like
Talk Dirty,Jason Derulo Featuring 2 Chainz,0.635,0.691,0.638,82.14200000000002,Haven't Heard,Like
Sexy Chick,David Guetta Featuring Akon,0.809,0.562,0.7979999999999999,130.003,Heard,Like
Wasted Time,Keith Urban,0.625,0.825,0.341,100.00399999999999,Haven't Heard,Like
"Bon, Bon",Pitbull,0.7979999999999999,0.895,0.784,127.96700000000001,Haven't Heard,Like
Yellow Hearts,Ant Saunders,0.865,0.43799999999999994,0.695,129.03799999999998,Haven't Heard,Dislike
Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,0.696,0.8170000000000001,0.782,98.064,Haven't Heard,Like
Two Is Better Than One,Boys Like Girls Featuring Taylor Swift,0.521,0.7020000000000001,0.25,127.976,Heard,Like
Point At You,Justin Moore,0.626,0.805,0.882,116.03,Haven't Heard,Like
The Cave,Mumford & Sons,0.595,0.506,0.34600000000000003,141.981,Haven't Heard,Dislike
Without You,Keith Urban,0.496,0.397,0.611,160.02100000000004,Haven't Heard,Like
Highway Don't Care,Tim McGraw With Taylor Swift,0.469,0.7979999999999999,0.542,158.114,Heard,Like
You Broke Up With Me,Walker Hayes,0.846,0.711,0.883,120.01299999999999,Heard,Like
Time I'm On,YoungBoy Never Broke Again,0.732,0.6829999999999999,0.583,160.002,Heard,Like
Singing In The Rain / Umbrella,Glee Cast Featuring Gwyneth Paltrow,0.596,0.74,0.527,88.93799999999996,Haven't Heard,Dislike
Crazy Girl,Eli Young Band,0.366,0.6509999999999999,0.257,151.343,Haven't Heard,Like
F**kin' Perfect,P!nk,0.57,0.6459999999999999,0.485,91.954,Haven't Heard,Dislike
God Made Girls,RaeLynn,0.488,0.917,0.772,156.053,Heard,Dislike
Empty,Juice WRLD,0.745,0.561,0.449,77.557,Heard,Like
Up Down (Do This All Day),T-Pain Featuring B.o.B,0.763,0.53,0.469,97.03299999999999,Haven't Heard,Like
I Cry,Flo Rida,0.693,0.8220000000000001,0.763,126.035,Haven't Heard,Dislike
Where Ya At,Future Featuring Drake,0.813,0.45299999999999996,0.191,161.997,Haven't Heard,Dislike
Please Me,Cardi B & Bruno Mars,0.747,0.57,0.65,133.99200000000002,Haven't Heard,Like
Come With Me Now,KONGOS,0.654,0.726,0.728,103.98700000000001,Haven't Heard,Like
Confession,Florida Georgia Line,0.5489999999999999,0.878,0.44,104.98,Haven't Heard,Like
Outta Your Mind,Lil Jon Featuring LMFAO,0.8759999999999999,0.9840000000000001,0.642,99.976,Haven't Heard,Like
Panini,Lil Nas X,0.703,0.594,0.475,153.84799999999996,Heard,Like
Boom Clap,Charli XCX,0.659,0.9109999999999999,0.5760000000000001,91.999,Haven't Heard,Like
Hotel Key,Old Dominion,0.758,0.867,0.9640000000000001,102.01799999999999,Heard,Like
The Way I Am,Charlie Puth,0.755,0.769,0.642,114.96600000000001,Haven't Heard,Like
Scary Monsters And Nice Sprites,Skrillex,0.523,0.9440000000000001,0.324,139.997,Haven't Heard,Dislike
Can't Shake You,Gloriana,0.6509999999999999,0.696,0.441,112.988,Haven't Heard,Dislike
Birthday Cake,Rihanna Featuring Chris Brown,0.7020000000000001,0.826,0.32899999999999996,80.014,Haven't Heard,Dislike
Everybody's Got Somebody But Me,Hunter Hayes Featuring Jason Mraz,0.638,0.53,0.882,151.618,Heard,Like
Praying,Kesha,0.5760000000000001,0.39,0.319,73.433,Haven't Heard,Like
Same Damn Time,Future,0.718,0.862,0.305,138.97,Heard,Dislike
Roll With It,Easton Corbin,0.7090000000000001,0.654,0.488,119.98899999999999,Heard,Dislike
I Just Had Sex,The Lonely Island Featuring Akon,0.615,0.813,0.799,167.99099999999999,Haven't Heard,Dislike
Tonight Looks Good On You,Jason Aldean,0.48100000000000004,0.75,0.523,169.958,Haven't Heard,Like
Humble And Kind,Tim McGraw,0.355,0.48,0.13699999999999998,100.956,Haven't Heard,Like
How Country Feels,Randy Houser,0.6779999999999999,0.8390000000000001,0.772,104.95200000000001,Haven't Heard,Dislike
Meant To Be,Bebe Rexha & Florida Georgia Line,0.643,0.7829999999999999,0.579,154.084,Haven't Heard,Dislike
Roll Up,Wiz Khalifa,0.523,0.805,0.602,125.35799999999999,Heard,Like
Young & Crazy,Frankie Ballard,0.61,0.8759999999999999,0.7829999999999999,115.05,Haven't Heard,Like
Foreign,Trey Songz,0.7490000000000001,0.643,0.6509999999999999,123.92,Heard,Like
My Old Man,Zac Brown Band,0.64,0.196,0.301,143.91899999999995,Heard,Like
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,0.764,0.555,0.255,111.00399999999999,Haven't Heard,Dislike
What Ifs,Kane Brown Featuring Lauren Alaina,0.612,0.799,0.687,125.976,Haven't Heard,Dislike
Wasted Times,The Weeknd,0.56,0.6779999999999999,0.29,122.585,Haven't Heard,Like
Baby Sitter,DaBaby Featuring Offset,0.852,0.73,0.39399999999999996,92.506,Haven't Heard,Like
Sign Of The Times,Harry Styles,0.516,0.595,0.222,119.97200000000001,Haven't Heard,Like
Dear Hate,Maren Morris Featuring Vince Gill,0.526,0.41200000000000003,0.289,79.732,Heard,Like
Almost Like Praying,Lin-Manuel Miranda Featuring Artists For Puerto Rico,0.47100000000000003,0.7909999999999999,0.507,188.36,Haven't Heard,Dislike
Somethin' Bad,Miranda Lambert Duet With Carrie Underwood,0.68,0.888,0.484,90.07600000000001,Heard,Dislike
1 Night,Lil Yachty,0.764,0.475,0.34,129.974,Haven't Heard,Like
Cost Of Livin',Ronnie Dunn,0.662,0.29,0.28300000000000003,148.393,Haven't Heard,Like
Odio,Romeo Santos Featuring Drake,0.802,0.725,0.598,128.04,Haven't Heard,Like
How Long,Charlie Puth,0.845,0.561,0.8109999999999999,109.97399999999999,Haven't Heard,Like
Best Friend's Brother,Victorious Cast Featuring Victoria Justice,0.613,0.917,0.77,140.001,Heard,Like
Pirate Flag,Kenny Chesney,0.5589999999999999,0.795,0.5529999999999999,160.039,Haven't Heard,Like
If You Only Knew,Shinedown,0.449,0.956,0.321,97.01100000000001,Haven't Heard,Like
Road Less Traveled,Lauren Alaina,0.611,0.8859999999999999,0.27,112.988,Haven't Heard,Like
Venom,Eminem,0.7490000000000001,0.794,0.46,135.959,Haven't Heard,Dislike
Father Stretch My Hands Pt. 1,Kanye West,0.7240000000000001,0.573,0.43799999999999994,113.088,Haven't Heard,Dislike
Good As Hell,Lizzo,0.682,0.919,0.535,95.98200000000001,Haven't Heard,Like
Mood Swings,A Boogie Wit da Hoodie,0.943,0.664,0.93,120.051,Heard,Like
Losing My Religion,Dia Frampton,0.619,0.701,0.45,129.899,Heard,Dislike
Goodbye Town,Lady Antebellum,0.6779999999999999,0.72,0.5379999999999999,95.027,Haven't Heard,Like
Taste,Tyga Featuring Offset,0.884,0.5589999999999999,0.342,97.994,Haven't Heard,Dislike
Major Minus,Coldplay,0.445,0.67,0.401,115.415,Haven't Heard,Like
Merry Go 'round,Kacey Musgraves,0.6509999999999999,0.466,0.326,86.95299999999996,Heard,Like
Give In To Me,Garrett Hedlund & Leighton Meester,0.624,0.35700000000000004,0.402,79.998,Haven't Heard,Like
Love Is An Open Door,Kristen Bell & Santino Fontana,0.737,0.637,0.537,100.03299999999999,Haven't Heard,Like
Ice Ice Baby,Glee Cast,0.98,0.816,0.787,120.01899999999999,Haven't Heard,Like
How Deep Is Your Love,Calvin Harris & Disciples,0.738,0.868,0.336,122.00299999999999,Haven't Heard,Like
The Greatest,Sia Featuring Kendrick Lamar,0.6679999999999999,0.725,0.7290000000000001,191.94400000000002,Haven't Heard,Dislike
Habits (Stay High),Tove Lo,0.733,0.65,0.348,110.00299999999999,Haven't Heard,Like
Solo,Iyaz,0.73,0.728,0.68,130.061,Heard,Dislike
Sucker For Pain,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",0.502,0.7859999999999999,0.7390000000000001,169.021,Heard,Like
Break On Me.,Keith Urban,0.618,0.764,0.447,87.012,Haven't Heard,Dislike
Victorious,Panic! At The Disco,0.57,0.865,0.691,110.01,Haven't Heard,Dislike
Supplies,Justin Timberlake,0.7929999999999999,0.5539999999999999,0.225,119.993,Haven't Heard,Dislike
All Your Life,The Band Perry,0.536,0.521,0.455,131.937,Heard,Like
iSpy,KYLE Featuring Lil Yachty,0.746,0.653,0.672,75.016,Heard,Like
I Made It (Cash Money Heroes),"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne",0.5920000000000001,0.9440000000000001,0.574,124.42,Haven't Heard,Dislike
Do It Again,Pia Mia Featuring Chris Brown & Tyga,0.7120000000000001,0.564,0.41100000000000003,95.95,Heard,Like
Japan,Famous Dex,0.733,0.6779999999999999,0.841,175.985,Heard,Like
Welcome To My Hood,"DJ Khaled Featuring Rick Ross, Plies, Lil Wayne & T-Pain",0.585,0.815,0.541,140.077,Haven't Heard,Dislike
Never Say Never,Justin Bieber Featuring Jaden Smith,0.7390000000000001,0.807,0.633,97.04799999999999,Haven't Heard,Dislike
Over You,Miranda Lambert,0.5660000000000001,0.507,0.141,158.119,Heard,Like
I'm Upset,Drake,0.899,0.586,0.4920000000000001,150.001,Haven't Heard,Like
Self Control,YoungBoy Never Broke Again,0.82,0.6970000000000001,0.629,154.99200000000005,Heard,Like
Needed Me,Rihanna,0.6709999999999999,0.314,0.29600000000000004,110.898,Heard,Like
5 O'Clock,T-Pain Featuring Wiz Khalifa & Lily Allen,0.4,0.882,0.385,167.114,Haven't Heard,Like
Shallow,Lady Gaga & Bradley Cooper,0.5720000000000001,0.385,0.32299999999999995,95.79899999999999,Heard,Like
Ayy Ladies,Travis Porter Featuring Tyga,0.905,0.782,0.7979999999999999,96.055,Haven't Heard,Like
Sanguine Paradise,Lil Uzi Vert,0.7290000000000001,0.603,0.207,134.972,Heard,Dislike
Cake By The Ocean,DNCE,0.774,0.753,0.8959999999999999,119.00200000000001,Heard,Dislike
Keep On Lovin' You,Steel Magnolia,0.511,0.7809999999999999,0.512,159.953,Haven't Heard,Like
Free,Zac Brown Band,0.45299999999999996,0.41200000000000003,0.282,75.752,Haven't Heard,Dislike
SOS,Avicii Featuring Aloe Blacc,0.802,0.645,0.376,100.001,Haven't Heard,Dislike
Ocean,TK Kravitz Featuring Jacqueez,0.7090000000000001,0.264,0.341,133.858,Haven't Heard,Like
Used To Love You,Gwen Stefani,0.623,0.654,0.193,96.01700000000001,Haven't Heard,Dislike
Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,0.693,0.705,0.45,131.951,Heard,Dislike
Armed And Dangerous,Juice WRLD,0.736,0.67,0.845,130.032,Haven't Heard,Like
Time,NF,0.677,0.688,0.198,98.04899999999999,Haven't Heard,Like
Till I'm Gone,Tinie Tempah Featuring Wiz Khalifa,0.723,0.8909999999999999,0.884,163.995,Haven't Heard,Like
Hot Girl Bummer,blackbear,0.778,0.5589999999999999,0.6779999999999999,129.989,Haven't Heard,Like
"Hey, Soul Sister",Train,0.6729999999999999,0.8859999999999999,0.795,97.012,Haven't Heard,Like
Wanted You,NAV Featuring Lil Uzi Vert,0.797,0.731,0.623,146.93,Heard,Dislike
Love More,Chris Brown Featuring Nicki Minaj,0.882,0.621,0.48700000000000004,104.954,Haven't Heard,Like
She's Kinda Hot,5 Seconds Of Summer,0.664,0.9079999999999999,0.889,118.031,Haven't Heard,Like
Blame It On Me,Post Malone,0.652,0.591,0.27399999999999997,121.87299999999999,Haven't Heard,Dislike
Me And Your Mama,Childish Gambino,0.534,0.433,0.235,117.834,Heard,Like
Motivation,Normani,0.599,0.887,0.8809999999999999,170.918,Heard,Dislike
Blow Me (One Last Kiss),P!nk,0.597,0.919,0.73,113.98700000000001,Haven't Heard,Like
Do Re Mi,blackbear,0.745,0.593,0.17,111.00200000000001,Haven't Heard,Dislike
Bass Down Low,Dev Featuring The Cataracs,0.7979999999999999,0.627,0.84,113.029,Haven't Heard,Dislike
Scream & Shout,will.i.am & Britney Spears,0.772,0.685,0.501,130.033,Haven't Heard,Dislike
Life Goes On,Lil Baby Featuring Gunna & Lil Uzi Vert,0.716,0.541,0.387,139.97799999999998,Heard,Like
Heart Like Mine,Miranda Lambert,0.4370000000000001,0.8440000000000001,0.493,155.066,Haven't Heard,Dislike
Middle Child,J. Cole,0.8370000000000001,0.364,0.46299999999999997,123.984,Haven't Heard,Like
Done For Me,Charlie Puth Featuring Kehlani,0.856,0.632,0.6970000000000001,112.009,Haven't Heard,Dislike
What Makes You Beautiful,One Direction,0.726,0.787,0.888,124.98899999999999,Heard,Like
Red Nose,Sage The Gemini,0.6809999999999999,0.473,0.7659999999999999,194.826,Haven't Heard,Like
Digital Dash,Drake & Future,0.8809999999999999,0.546,0.276,140.032,Haven't Heard,Like
I Choose You,Sara Bareilles,0.731,0.5720000000000001,0.9470000000000001,154.03799999999995,Heard,Dislike
I Can Do Anything,3OH!3,0.54,0.9059999999999999,0.43799999999999994,169.94,Heard,Dislike
I Mean It,G-Eazy Featuring Remo,0.7120000000000001,0.562,0.142,140.0,Haven't Heard,Like
Beer Never Broke My Heart,Luke Combs,0.54,0.863,0.64,77.0,Haven't Heard,Like
Wrong Baby Wrong,Martina McBride,0.5720000000000001,0.6729999999999999,0.573,106.024,Heard,Like
Someone Else Calling You Baby,Luke Bryan,0.498,0.9159999999999999,0.35200000000000004,115.045,Heard,Dislike
What Are You So Afraid Of,XXXTENTACION,0.639,0.312,0.34700000000000003,103.369,Haven't Heard,Dislike
Stitch By Stitch,Javier Colon,0.507,0.654,0.19699999999999998,179.955,Heard,Like
Do You Wanna Touch Me (Oh Yeah),Glee Cast Featuring Gwyneth Paltrow,0.626,0.804,0.63,126.97200000000001,Haven't Heard,Dislike
Pretty Little Fears,6LACK Featuring J. Cole,0.61,0.45799999999999996,0.24600000000000002,192.09900000000002,Haven't Heard,Dislike
Shades Of Cool,Lana Del Rey,0.262,0.48200000000000004,0.0878,137.918,Haven't Heard,Like
Neighbors Know My Name,Trey Songz,0.6629999999999999,0.693,0.391,120.02600000000001,Heard,Like
Zack And Codeine,Post Malone,0.738,0.8240000000000001,0.386,138.039,Haven't Heard,Like
Don't Drop That Thun Thun!,The FiNATTiCZ,0.9309999999999999,0.415,0.619,97.995,Haven't Heard,Dislike
Flip The Switch,Quavo Featuring Drake,0.853,0.637,0.496,86.04799999999999,Haven't Heard,Dislike
Look At Her Now.,Selena Gomez,0.563,0.564,0.55,154.355,Haven't Heard,Like
Young & Gettin' It,Meek Mill Featuring Kirko Bangz,0.624,0.752,0.858,134.02100000000002,Haven't Heard,Like
Marry Me,Jason Derulo,0.568,0.631,0.23,105.096,Haven't Heard,Like
Don't Come Out The House,Metro Boomin Featuring 21 Savage,0.87,0.35,0.175,74.96300000000002,Heard,Dislike
Ordinary Life,The Weeknd,0.544,0.586,0.361,149.882,Heard,Like
I Got You,Bebe Rexha,0.606,0.887,0.349,97.97200000000001,Haven't Heard,Like
Don't Call Me Angel (Charlie's Angels),"Ariana Grande, Miley Cyrus & Lana Del Rey",0.644,0.755,0.33399999999999996,102.861,Heard,Like
Vanilla Twilight,Owl City,0.5820000000000001,0.529,0.5670000000000001,166.13400000000001,Haven't Heard,Like
Bad Blood,Taylor Swift Featuring Kendrick Lamar,0.652,0.802,0.295,170.157,Heard,Like
Demons And Angels,A Boogie Wit da Hoodie Featuring Juice WRLD,0.81,0.55,0.183,76.503,Haven't Heard,Like
Hallelujah,Matthew Schuler,0.335,0.341,0.205,105.756,Haven't Heard,Like
Toot It And Boot It,YG,0.8,0.536,0.247,95.03,Heard,Dislike
Mama's Broken Heart,Miranda Lambert,0.768,0.809,0.748,111.98899999999999,Haven't Heard,Dislike
Two Black Cadillacs,Carrie Underwood,0.555,0.8540000000000001,0.44799999999999995,119.991,Haven't Heard,Like
On My Mind,Ellie Goulding,0.7020000000000001,0.705,0.743,154.911,Haven't Heard,Like
The Night We Met,Lord Huron,0.545,0.366,0.1,86.99700000000001,Haven't Heard,Like
Where Are U Now,Skrillex & Diplo With Justin Bieber,0.4320000000000001,0.7809999999999999,0.19699999999999998,139.43200000000002,Haven't Heard,Dislike
Sorry Not Sorry,Demi Lovato,0.705,0.64,0.887,144.077,Heard,Dislike
Fireball,Pitbull Featuring John Ryan,0.69,0.937,0.794,122.95100000000001,Haven't Heard,Like
"Thank U, Next",Ariana Grande,0.7170000000000001,0.653,0.41200000000000003,106.96600000000001,Haven't Heard,Dislike
Little Drummer Boy,Pentatonix,0.713,0.41100000000000003,0.626,134.007,Haven't Heard,Like
Mockingbird,Rob Thomas,0.5710000000000001,0.77,0.613,141.996,Haven't Heard,Like
With Them,Young Thug,0.9259999999999999,0.517,0.284,132.07,Haven't Heard,Like
Don't Ya,Brett Eldredge,0.537,0.693,0.581,176.00400000000005,Haven't Heard,Dislike
Poker Face,Glee Cast,0.467,0.195,0.28800000000000003,75.896,Haven't Heard,Like
Karate Chop (Remix),Future Featuring Lil Wayne,0.755,0.5760000000000001,0.555,134.877,Haven't Heard,Dislike
Blank Space,Taylor Swift,0.76,0.703,0.57,95.99700000000001,Haven't Heard,Dislike
Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",0.596,0.73,0.525,85.979,Haven't Heard,Like
It Don't Hurt Like It Used To,Billy Currington,0.5579999999999999,0.818,0.45299999999999996,81.03399999999998,Heard,Like
God's Plan,Drake,0.754,0.449,0.35700000000000004,77.169,Heard,Like
Break Up With Him,Old Dominion,0.615,0.632,0.56,152.035,Haven't Heard,Like
How Not To,Dan + Shay,0.501,0.836,0.618,159.863,Haven't Heard,Like
The Race,Tay-K,0.7659999999999999,0.606,0.35200000000000004,160.22299999999996,Haven't Heard,Like
Cat Daddy,Rej3ctz,0.872,0.7190000000000001,0.32,101.96700000000001,Heard,Dislike
Millionaire,Chris Stapleton,0.616,0.474,0.493,142.689,Heard,Like
One Man Can Change The World,Big Sean Featuring Kanye West & John Legend,0.67,0.58,0.309,157.999,Haven't Heard,Like
Hate Me,Ellie Goulding & Juice WRLD,0.657,0.768,0.759,75.025,Haven't Heard,Like
R.I.P.,Young Jeezy Featuring 2 Chainz,0.8270000000000001,0.4920000000000001,0.485,96.991,Haven't Heard,Like
Outside,Calvin Harris Featuring Ellie Goulding,0.6459999999999999,0.823,0.418,128.035,Haven't Heard,Dislike
Round Here Buzz,Eric Church,0.638,0.441,0.473,76.078,Haven't Heard,Like
Fine China,Chris Brown,0.654,0.731,0.59,104.00200000000001,Heard,Like
Boyfriend,Big Time Rush,0.614,0.857,0.677,164.146,Haven't Heard,Like
With You,Drake Featuring PARTYNEXTDOOR,0.878,0.406,0.785,128.015,Heard,Like
Do You Want To Build A Snowman?,"Kristen Bell, Agatha Lee Monn & Katie Lopez",0.306,0.121,0.166,174.055,Haven't Heard,Dislike
Money On You,Chris Blue,0.629,0.723,0.514,101.016,Haven't Heard,Dislike
Loving You No More,Diddy - Dirty Money Featuring Drake,0.41,0.688,0.465,189.607,Heard,Dislike
Pop Style,Drake Featuring The Throne,0.713,0.462,0.0595,133.054,Haven't Heard,Like
All Around The World,Justin Bieber Featuring Ludacris,0.6890000000000001,0.816,0.775,127.958,Haven't Heard,Like
Easy,Rascal Flatts Featuring Natasha Bedingfield,0.34299999999999997,0.594,0.425,120.99799999999999,Haven't Heard,Like
Love Myself,Hailee Steinfeld,0.617,0.759,0.324,122.925,Heard,Like
Pom Poms,Jonas Brothers,0.677,0.977,0.902,148.006,Heard,Like
Wide Awake,Katy Perry,0.514,0.6829999999999999,0.575,159.814,Haven't Heard,Like
High Hopes,Panic! At The Disco,0.579,0.904,0.6809999999999999,82.014,Heard,Like
Pete Davidson,Ariana Grande,0.652,0.31,0.304,119.913,Haven't Heard,Like
Give Me All Your Luvin',Madonna Featuring Nicki Minaj & M.I.A.,0.68,0.885,0.879,144.998,Haven't Heard,Like
Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,0.75,0.727,0.359,129.993,Haven't Heard,Like
Oui,Jeremih,0.418,0.7240000000000001,0.604,78.521,Haven't Heard,Like
How I'll Always Be,Tim McGraw,0.578,0.825,0.654,93.035,Haven't Heard,Dislike
Purpose,Justin Bieber,0.48100000000000004,0.285,0.316,130.029,Haven't Heard,Dislike
1994,Jason Aldean,0.598,0.777,0.821,159.942,Haven't Heard,Like
Somewhere With You,Kenny Chesney,0.68,0.8490000000000001,0.536,111.969,Haven't Heard,Dislike
Just Gettin' Started,Jason Aldean,0.507,0.805,0.513,167.983,Haven't Heard,Like
Candy Paint,Post Malone,0.664,0.667,0.381,180.06400000000005,Haven't Heard,Like
Pound The Alarm,Nicki Minaj,0.728,0.858,0.591,125.054,Haven't Heard,Like
Fireflies,Owl City,0.513,0.6609999999999999,0.461,180.118,Haven't Heard,Like
Snapback,Old Dominion,0.687,0.7929999999999999,0.6729999999999999,100.991,Heard,Like
Steal My Girl,One Direction,0.536,0.768,0.545,77.217,Heard,Like
